mz,time,mz.min,mz.max,NumPres.All.Samples,NumPres.Biological.Samples,median_CV,Qscore,Max.Intensity,DW_140904_001.cdf,DW_140904_007.cdf,DW_140904_013.cdf,DW_140904_019.cdf,DW_140904_025.cdf,DW_140904_031.cdf,DW_140904_037.cdf,DW_140904_043.cdf,DW_140904_049.cdf,DW_140904_055.cdf,DW_140904_061.cdf,DW_140904_067.cdf,DW_140904_073.cdf,DW_140904_079.cdf,DW_140904_085.cdf,DW_140904_091.cdf,DW_140904_097.cdf,DW_140904_103.cdf,DW_140904_109.cdf,DW_140904_115.cdf,DW_140904_121.cdf,DW_140904_127.cdf,DW_140904_133.cdf,DW_140904_139.cdf,DW_140904_145.cdf,DW_140904_151.cdf,DW_140904_157.cdf,DW_140904_163.cdf,DW_140904_169.cdf,DW_140904_175.cdf,DW_140904_181.cdf,DW_140904_187.cdf,DW_140904_193.cdf,DW_140904_199.cdf,DW_140904_205.cdf,DW_140904_211.cdf,DW_140904_217.cdf
692.745416,62.71709081,692.7448744,692.7468772,83,31,8.734,4.41712943,10632338.14,0,6268718.5,8704935,7695875,8513573.5,8342571.333,7583764.5,8471575,7461655.5,7982593.667,9188879.5,7292997,8622448,7618646,8122056.333,6995126,6317393,7598594.667,6625090,7734564,7378473.333,7738852.667,7261034.333,7217515,6905818.333,5013024.5,5448714.5,6350726,7056379,9061583.667,8229066.667,7256969,9545304,9540468,7358365,7588238.333,6272170
692.822925,62.33337242,692.8217372,692.8241647,12,2,8.413,1.689255338,12345338.63,0,0,0,1899293,0,2522595,0,0,0,0,2723980,0,10894887,0,0,9601373,0,0,0,9007693,0,0,1910121,0,0,0,0,0,1681659,0,0,10733714.5,0,0,2644970,0,0
692.8359804,63.14305439,692.8355663,692.8363514,108,37,4.332,20.70513511,44504686.22,33380546.33,25003088.33,23074096.33,23417253.33,29687908.33,25779854.67,27420607,23416113,18109571,20082859.33,26879422.33,22523629.33,28799207.67,23802698.33,27026317.33,21202312,19746015.33,25224874.33,23580015.33,26473405,24348675.33,27154621.67,23083665,14247531,17693338,10637046,12565156.5,14931270.5,13853638.33,25601277.33,18416541.33,18741702.67,30770557.33,22912553,22450028.33,17851004.67,23720624
693.4763661,57.31252876,693.4756379,693.4767566,35,9,44.82,1.060190747,3362064.366,0,673811.3333,719588.5,1587116,0,957174.5,0,0,0,230526,0,0,555078,1181762.5,1339715,884994,316817.5,0,183504,1835914,1204679,180809,217469,0,330217,195170,226172,179563,0,395713,0,3188386,1661400,446476,0,1852072,3103814
693.8400707,61.76029827,693.8396399,693.8404241,43,13,14.64,5.429523871,5363317.497,3637585.5,3923580.333,4720470.5,4134030,4780559,2943949,3246131,4544393,1933987,0,4927647.5,2722029,0,3280461.5,4727859,0,2514073.333,0,3571801,4371743,0,0,4630587,977065,2543513,798727,0,1897655,1310244,2766377,0,2152808.667,3342490,0,0,2566599,5006546
694.6948025,63.18154296,694.6943805,694.695088,66,24,15.22,6.965355799,17019365.55,0,4462193.333,9427287,9463489.333,10236066,7751296.5,9070355,11061250,10790432,13217147.5,10349952,10306515,8228112.667,11661924,8674336,5137509,8154142.333,0,11197040,8335545,8632937.667,7727379.5,9860806.5,0,13108765,0,11591985,12263670,17019366,10336079,11553366.33,10956715.5,9730500,9078952.5,12675057.5,10445174,4751716
694.8207022,60.82345125,694.8202311,694.821011,23,4,9.176,5.014776328,3555574.316,0,0,0,1378028,1337425,0,1049948,1318594.5,0,859760,0,0,1732264,0,1074039,1095124,607757,1420576.667,0,0,1049871,0,0,1973418,864357,0,0,0,0,1057157,1215034,0,0,0,3555574,906998,0
694.8336766,63.00859196,694.8332702,694.8340607,105,36,8.266,10.82832558,19842664.99,13834860.67,12787183.67,7032952.667,7053729.667,8675979,8843379.333,8526881.333,7992049.667,5678039.667,6484742.667,8742788,6980552.333,9490376,7111793.667,8744942.333,8173068.333,6565872,7476364.667,7255577,7160871.333,7700066.333,8276693.667,6866915.667,4011914,5455142.667,2959320,2626149,3025845,4472819,7395208.333,4927869,6641419.333,9436575.333,7338463.333,7096683.667,4991038.667,8150794.667
696.0602034,168.5489366,696.0597713,696.0605602,78,29,17.61,5.536315345,19199504.01,0,2617830,4207593,2044259,6023716,3678154,2626328.333,1868230,5118430,2254707.667,2534022.667,1600679,2453818.5,3102938.333,1334521,2141244,2217792.5,1901204,1046349.667,1425894.5,2100355,332019.5,1487886.667,7096797,8748253.5,0,8792473,12417503,14874212,3353283.5,2708748.667,3030307,2450004,3870052.5,1984224,3550214,1761031
696.343187,138.7367929,696.3425942,696.3435267,63,21,25.4,2.916884834,48708726.53,0,964872,1258455,1090503,2060303.333,1935217.333,2198101,1780334,0,1742101,1544692,1618269.333,1110038.333,2278456.333,2191332,2460885.5,3013244,2545015.667,3317916,3330867.5,2908852,1907172,2087637,0,778101,0,70194,48708727,1218383,1637931,2880785,1139815.5,2357073.5,1300143,3023021,2892798.5,2244865.5
696.3435579,564.3986495,696.3432772,696.3438224,30,8,47.22,2.136177956,8663870.751,0,6086407,0,0,4826606,1616592,6197700,0,0,5402110,0,663823,4266293,3961100.5,0,5086859.5,951775.5,4348797.5,0,0,4397536,0,4837609,2444210,5317177.5,0,0,0,1736597,2592428,0,0,1685693,1786082,2670141,287766,4417475
696.6919209,62.54410802,696.6914493,696.6930428,101,35,12.1,3.73699637,23255400.46,0,7847240.5,15876730,14672338,17180180.67,15135773.33,16269571.67,18438705.67,14134617.33,17191114,16452467,13227590.67,13918938,16026331.33,14139953.67,14896165.67,14212499.33,15263987.33,12671926.33,16204966,14585598.67,15058015,14371214.67,19372107.33,16999234,20686803,20589759,18864782.5,18969055,14906573.67,17690999.67,15140443.5,16510602,17408907.33,14823971.33,15420985.67,9831145.5
697.3205465,560.7236501,697.3200172,697.3212373,30,9,31.65,1.615475114,948546.1351,0,0,327597,0,0,0,263770,394085,140093,0,261246.5,289074,245981,0,0,432190,0,0,0,321910,65073,0,0,0,74709,0,116019.5,0,130168.5,392469,496803.5,187359,334692,0,135735,225060,352041
697.3376315,135.8780663,697.3357101,697.3403227,103,35,33.59,0.457985399,120854795.9,0,3951506.333,4581925,3175315.667,5551908,4670884,6031437,4648436.667,3007695.333,4734938.333,7126362,5708808,4638101.333,7455242.667,6712130,6553768.333,7538413,7001896.667,6715788.333,8405846.667,6536557,7121886.667,6693897,2122338.667,2814309,69018564.5,3332798.5,0,7010706,3257926.667,4779292,4823329,2688278,5290550,7393481.667,5167971.333,7099163
697.3383306,582.7509162,697.3366533,697.3405966,83,30,5.597,3.413820283,68658678.91,6542395,61099992,64820808,41001583.5,52279879,46596256.5,65025564,64152970.5,0,51022823,53124092,52102537,46814542,62116037.67,51469738,54997097.67,50031711,51562048.5,61872736.67,55775480,53870145.33,54925879,48355521.33,39435448,49167528,30076769,39113838,37700146,48124611,52866732,46325715,54659080,46392814,54064071.33,51106648.67,51904865.33,53969549.33
697.5257684,559.8036436,697.5236611,697.5260669,41,13,23.76,1.156921161,10718215.16,0,5146531,0,0,0,0,0,0,0,5438341,5329598,3708470,2309510,10718215,1290909,2726510,2533223,5613500,5092932.5,2420976.667,0,0,3316281,3633351,2466155,0,0,0,1882602,4077135.5,1518906.5,4337685,1629485,1440815,2538150,6100851,6520159.667
697.8356898,52.82093067,697.8348306,697.8359967,22,6,13.58,3.581171217,2262323.365,0,0,0,106872,0,0,77658.5,0,0,0,74483,90889,0,96287,58258,83170,0,84836,87339,0,0,0,64867,0,0,0,0,0,42873,2262323,0,66683,0,0,0,84483,76506.5
697.8488054,52.7968637,697.848363,697.8492023,108,37,8.441,10.02904893,2613718.291,1415198,2554908,2305125.667,1938041.333,2084972.667,2006071.667,2361482,2337525.333,2255664.333,1884161,2158638.333,2059879,2122854.667,2304184.333,2159854,1776202,1954614,2180010.667,1922495.667,1912639.333,1860191,2082313.667,2143557,1951737,2094525,1787753,2314292.667,2181685.333,1834517,1605259.667,1732845.667,1932159.333,2128498.667,2013302.333,2153927,1977479,1993033.333
698.0369045,169.6828859,698.0364398,698.0372818,95,33,23.02,3.720286032,11722392,0,2248847.333,3075965.667,1747272.333,1325070,1705714,1636139.333,1342253.667,2672810.667,1324121.333,1322697.667,1045201,1038236.667,1507716,1470114,1505648,1814080,1028979.5,655823.5,1165463.5,1230704,0,852545.3333,2551287,2597285.333,11722392,2003181,2101393,2047250,1188702,2144377.667,1836708.667,1337628.667,1401109.333,1355756.333,1450409.333,1826535.667
698.0369461,167.9801447,698.0364793,698.0372751,85,30,20.56,4.475675033,11063888.73,0,3520500,4857389.5,3176891.333,4881194.333,2687060.5,4817064.667,2761102,4460377,3981739,3125387,2457288.5,5002762.667,3704442,2692821.667,5174576.5,3273462,2012879.333,1689509.333,2120163.333,2798267,788076.6667,3189943.333,4584533.667,7608789,4392026,3161770,0,10351324,3470988,2996598,2326451,2153457,2424066.333,3665191.333,2575785.333,2642642.333
698.3258529,561.073173,698.3254218,698.326855,23,4,36.54,0.692139321,14462201.34,0,0,266858,0,0,88110,246262.5,212174,0,110520,10784433,0,0,0,42854,0,0,81681,0,167613,157610,0,49742,7562054,0,0,0,0,155811,139750.5,126247,0,0,199302,125372,9329,7312599.5
698.3389425,579.1900896,698.3383636,698.3393408,34,10,4.108,15.20190451,21167891.23,0,0,21167891,0,17364139,16186956,0,0,0,17365912,18877603,16938933,0,18078134,14239187,16831297,15006883.33,17950561,21139325,18426315.5,17362044.5,13629415.5,0,14189850,0,9066198,0,0,0,0,0,20642759,14680987,20828449,17978331.5,16658906,17980314
698.6890428,62.87745825,698.688434,698.6909487,55,18,10.56,2.57361666,43757225.89,0,0,7182734.667,9308420,7940759.333,5499136,7444045.667,8104531,19490497,8582891,8108780,6813890.5,0,7686524.5,6630400.5,5988240,6609382,8601355,6114671.5,6702000,7645443,6802415,22970990,11189984,7517700,0,10055193.5,9317226,7926264,9504566,7975987,6758767,26410699,0,5955624,9945177,0
698.7811859,62.93857378,698.7799914,698.7831772,88,30,9.802,2.281256666,41470431.77,8289795,0,25639508.33,26809855.67,32165506.33,29441896.67,30138404.33,28333428.33,29944177,25327567.5,30905704,26368304,37575989.5,30541214.67,31338980,25355830.33,31979545.5,32400957,28823786,34757259.67,25597721.67,25041978.5,33048931.33,30808740,23761442.67,0,13791744,13012543,27512352.67,27819409.33,28512765.67,22141833.67,37967977.67,37670673.33,30158183.67,21543958,18978793
699.0438962,171.5408352,699.0436009,699.0440366,19,2,1.402,35.25289135,4397025.073,0,0,2684418,0,0,0,2590820,0,2349927,808917,0,0,0,0,438423.5,0,1756837,984019,331907,0,0,14424,1495059,2875225,0,0,0,0,1855834.5,1315167,4397025,0,0,3434837,2503890,819915,0
699.3464638,560.2506181,699.3461823,699.3467497,22,4,7.936,8.356286166,7173699.005,0,0,5528087,0,0,0,0,4476703,6637359,0,7173699,470668,0,4129163.5,0,3659399,2126041,2875325,2498198,3495851,2938111,4718388,0,0,1406111,0,0,0,1955905,1765279,0,0,0,4400373,683003,0,0
699.4074782,131.8766804,699.4070196,699.4078979,88,30,16.14,5.003016928,29560073.72,3059242.5,6014731,8046133.333,2107658,3611402,3546778.667,3597158.667,4268194,0,4275509,3972577,3753571,3752874,5166633.333,4750370.667,5248968.333,5502372.333,6270995.333,5993869.333,5141446,4162276,3948574.333,5107451.667,0,4466208,0,0,0,4276733,2774559.5,3655735.333,12427319,2713142.333,4275512.667,9942419.333,8664898.333,11248236.67
699.7848012,63.79914165,699.7844621,699.7851523,40,13,6.851,14.26293273,28124272.58,0,4537005.5,1558776,3559039,3160901,2103158,0,0,0,1845709,4916264,2910898,2458026,4837030.667,2675718.5,0,0,0,2768981,2262721,2114305.5,0,2110190.667,0,1934950,0,0,0,10616956,2790302.5,1850663,10785809,3825643,0,3926335,0,2199125
700.0133519,173.1228209,700.0129194,700.0136717,40,12,17.69,4.687512725,7248997.079,0,2091367.5,1174747,946852,7072300,0,0,430682.5,1030631.333,6920932.5,1968971.667,1677323,273213,388030,0,0,369966.5,0,594076,171769,0,537737,0,0,639023.3333,0,2227949,0,1287275,420000,560966,850339.5,0,0,0,452050,525850
700.2949341,562.564383,700.2944604,700.2952429,33,7,26.11,2.160743192,300607.3147,0,0,103636,0,0,50286,169377.3333,109519,0,0,64000,123187,108972,188516,0,257526,92973.5,185119,0,190631,0,174512,19426,0,0,0,89493,109502,0,188345,139776,48594,205037.5,176989,107695,71100,240821.5
700.3136509,132.8872435,700.3112313,700.3177681,103,35,40.11,0.27192481,242318593.8,1792105,7445006,4962905,3212984.667,5228327.333,5642588.667,6098038,5715743.333,4751199.667,3854491.333,7111180,4779342.667,4467319.667,7569285.667,6805072,5904500.667,6674495.333,7220073,7008241.667,8860152.667,6918042,5046613.667,5704551,2202322.5,3225035,179499044,7528512.5,0,19757172.67,3486033.667,4339495,4737461.667,2536482,5964710.333,6941956.333,3745186.333,6691727
700.3139014,575.9606566,700.3108052,700.3173297,79,31,5.367,2.347423502,72107696.11,0,63238763.33,57982715.5,42391293.33,50120745.5,45565934,63895783.67,67117004.5,44182629.5,49158612,50082050.33,49502805,49519130.5,66384002.67,46832283,57471202.67,51304802,54819093,61898671,58934397.67,56170313.67,55797186.5,48676365.33,43873218.5,0,51369233,51601714,0,62820537,59899843,58668370.5,60348575,55177105,62807289.5,60622028.67,59538178.67,64230215
700.4129472,133.680615,700.4124416,700.4131819,50,17,14.44,6.615191527,34865049.18,34865049,0,2525085,0,0,0,4874424,536567,0,1615261,3793218,1611341,1013285,2167010,1710607.333,2071634.667,1871178,3049795,1880278,1895648,1379839,4924101.333,1783532.667,0,0,0,0,0,0,0,0,2584955.5,0,3276125.5,2243380.333,1888698,3557559
700.527614,568.3906447,700.5273358,700.5278062,19,3,14.28,4.863840516,10128033.86,0,0,0,0,0,0,0,7221869,0,0,7514936,0,6837215.667,6367441.5,7210947,6540304.333,6101889,0,0,0,2182407,0,317851,0,9478449,0,0,0,0,0,0,10128034,0,8239698,7144098,0,4896537
700.527683,33.70657959,700.5272315,700.5280515,19,3,9.831,4.077015674,9586170.813,0,0,0,0,0,5347162,4209941,0,4524014,0,5985520,2945354,0,2929964,2925492,2937322,3161349,4032683,4912637,0,5025324,0,6864077.5,0,2922833,0,0,0,0,0,0,0,0,0,0,2671009,5686606
700.7779254,62.86289066,700.7774307,700.7784101,93,34,7.11,10.9433168,30884470.53,18230209.33,14743315,17254734,21059551.33,20117672,20107162,19206510.33,18666327,16209157.67,19208271.5,21201972,17429988.67,20374381,18647447,22540231,18765701.33,16446095,20350885.67,17335460.33,17780483,20319200.33,20065083.5,19262271,13289871,16104222.33,10209065,7946853,9984029,13564297,17818710.33,15941446.5,16918145,22824383,18777987.67,19379196,17702977,19831770.67
701.3020131,563.175041,701.3012629,701.3029124,29,9,9.09,4.331051015,1488421.931,0,351456,0,0,0,0,230561,405149,0,159892,182836,257355,0,0,0,471160,0,346293,546017,0,460123,919550.5,0,0,386344.5,0,0,226845,253744,356406,332614,167047,0,528256.5,351770.5,0,556094
701.3065507,565.575003,701.3059623,701.3085515,18,3,6.927,1.946924199,2904057.752,0,0,1450002.5,1195164,0,0,2481047,2102314,0,0,0,0,0,2117253,1504640,2147103,2014313,0,1996809,1683247,0,0,2263280,0,0,1666661,0,0,0,0,2069149,0,2904058,0,0,1678725.5,0
701.317278,596.7694597,701.3147212,701.3201128,75,27,38.22,0.366989777,23713100.37,0,0,3658847.333,2924098.667,0,1488004,3612212.667,4326880,2153191,2990767.333,1315615.667,3036789.5,0,3239603,955488.3333,3193767.667,2447392,1819520.333,3857800,9794190,2216551.333,1798648.333,0,0,4821926.5,0,880317,6012648,3671984.667,4003640.667,2985078.333,2618357,2756995,2735409.333,1719864.5,1198331,3605496
701.3177193,132.7714088,701.3146665,701.3194503,70,26,26.66,0.611614921,8341023.305,0,4245781,3392885.5,2312398.333,1782588,2289525.333,3911461.667,3019281.333,0,3522312,2031592.667,1264573,2057957.5,1588062.5,1748367.333,1415947.333,1770983.5,1683512.333,1903661,2486459.667,2123326.333,1811067,1667707,0,0,0,0,0,0,1688960.5,3077018.667,5127087,1600788.5,1975091.667,2181571,1706873,2275736.667
701.3186198,571.7191078,701.3148814,701.3209985,60,24,6.141,2.234075211,26590805.97,0,22231216.5,21390940,0,18205527,16162107,0,24407877.5,14049890.67,16310952,16007378,0,17020362,19539235.5,15835045.33,16716576,19319388,20534584.5,22338326.5,20753369,20281094.5,19055162.5,13867450,14553209,23286882,21379068,12199811,0,19262199,25524340,0,22938920.67,19312475.5,23412521.5,19729582,19026437.5,23165837
701.4075617,95.96732704,701.4071659,701.407853,73,29,10.35,11.62360402,24492633.55,0,5247238.667,13815212.5,3074846,3255286.5,0,2888118.667,2323947,2771995.5,3406168,3042677.5,2021390,2798490,2422734,3400805,4114596.333,2337533.5,2780642,2979397,3603321,3311102,2913089.5,3153768.333,0,0,0,1945546,2700419,3124304,2334671,3116849.5,2902877,2531155,3263363,3730019,3468792.333,4629870.333
701.5356326,570.9641045,701.5351064,701.5363078,20,6,14.06,3.713191974,3105037.859,0,0,0,0,0,0,0,0,0,0,1296059,1162457,1386395,1407802,1031678,1362505.5,0,0,0,769667,845556,0,796834.5,0,3105038,0,0,0,0,0,1085895,0,0,1756805,1090740.5,1005152,0
701.5580838,594.2821149,701.5563888,701.5617245,106,35,2.877,4.50542667,285219566.6,0,138680639,188791073,165320296.3,153773823.3,176158942.7,194699092.3,173449109.3,170815199,173666809.3,212311217.3,177262381.7,177553235.7,187307361.7,163991965,159991952.7,151296778.7,167567396.7,238305479.7,163448288.7,176438489.7,190352977,199181135,190895133,152839810.3,170943565.7,84848440.67,91823946,152251244.3,272065722,263231775.3,169050795.7,192076428,245555605,220645140,186695935.3,250423412.7
701.5596192,136.4990161,701.556792,701.5623731,105,35,4.925,2.543963859,58873903.45,0,15783811.67,19530530.33,19709463.67,17829326.67,22252785.67,25596743,21894519,20113365.67,20807578,28005757.33,22374664.33,24057628.67,23506867.33,22287286.33,20942213,19722978.33,21378978,32482622,21722242.33,24399875,26007054.67,27603518.67,25895397.67,16954289.67,18898021,25572553,30857618.5,19670669.67,35834374.33,34683998.67,18488534.33,22860715.33,32417860.67,28513938.33,22667493.67,34030087.67
701.7819648,63.7473882,701.7815749,701.7822762,41,9,33.11,1.969923716,14127341.4,11595,3917497.333,2521849,1408702,1229752,4406337,709797,1435919,1181239,805635.5,2100066,1773326,1150462,3358229.5,1191706,0,2054911,2439348,3256247,0,1306164,6136803,7743788,0,0,1967112,0,496968,7281818,1799240,932113.5,7678826,1273182.5,0,950801,2732548.5,1533972
702.3203559,564.5324748,702.3198143,702.3205942,60,20,33.48,2.664858198,10691114.54,0,7824564,0,9587340,2546205,0,1791601,5862417,0,3379636.667,5170867.5,4115709,3699141,4578681,2121115.5,1883256,1616588.333,4127587.5,3237286.5,2417747.667,4020345.5,1810127.667,1621918,0,6675277,0,2333288,1720078,7147641,1893346,3663647,2329515.5,5549176.667,3251821.333,1984304,4948224.333,4445631
702.3203713,562.1611948,702.3201095,702.3205466,27,9,44.62,3.542810893,7228467.223,0,0,0,7228467,2339391,0,3155862,626418,0,0,0,834525.5,2542961,0,0,0,0,0,0,2008615.5,567880,0,1399988,0,0,0,0,4049469,1077244.5,851029.5,2189717,1061800.5,1428044,2166227.5,504999,0,1254237.5
702.4127398,97.06964637,702.4122367,702.4131502,60,19,30.57,2.370531933,9549971.415,0,0,9549971,0,2375869,929030,1374242,1139087,3193936,2356832.667,3531722.5,6344638.333,3612597,2595619.5,2861858.333,3403580.333,4027368,1553207.333,2187268.667,2216556,3423027,1568606,2832414.667,0,0,0,0,3591831,1082951,899445,0,2207191.5,2129741,1735183,3154362,4075729,3548797
702.562827,135.3762211,702.5614873,702.5646516,101,33,9.208,2.355681367,22063552.09,0,5700997.667,6577138.333,7530914.333,4991159,6680788.333,9696423,6446256,5719738,6483809.333,10257598.33,7667410.333,8024699.333,7318166.333,7615298,6862598.333,11726994.67,7187713,11752119,10697885.67,8900025.333,9427298,10499970.33,6031466.333,4496980,19329314,17599745,6849125,5607946,10465918.67,10833240,5719780.667,7562497.333,14260234.67,9740283.333,7074771.667,12129319.67
702.5628595,593.1649486,702.5613206,702.5638611,106,36,2.953,9.482986314,119891343.2,0,58672576.33,79792612.67,69296785.33,62818386,74411819.67,82032229,72302402,70641169.67,72896722.67,89267922.33,73212776.67,74216311.67,78408435.67,68511832,66061605.67,63167290,69817529.67,101387446,69177242,75074560.33,80036652,83634034.67,77513871.67,63269765.33,62528467.67,34256420.67,61610224.5,63584925.33,114145274.3,111151968.7,71547078,81474849,104389133.3,92290523,77640214,105397856
702.7746447,63.61368057,702.7743825,702.7751336,16,3,15.91,3.275195167,8688396.697,0,6640441,0,4793560,4583853.5,0,8688397,4056545,0,0,0,2347825,5348653,0,0,0,3263754,0,0,0,0,0,0,0,0,0,0,1250906,0,4974110,0,0,4577275,0,0,0,2734510
702.8410701,63.12016954,702.840702,702.8414298,20,5,3.451,20.71606916,6119470.891,0,0,0,3801084,4167186,4330598,3607944,3357415.5,0,0,0,3399637,4289286,0,3336668,0,0,0,0,0,3492558,3756936,3862033,0,0,0,0,1944965,0,3805066.5,0,0,0,0,0,2948884.5,6119471
702.8456066,62.82975266,702.8450547,702.8466781,34,9,12.96,2.63927429,8811796.81,0,0,0,4590156.5,4702828,3988891,6286249.5,0,3326923.5,3920343,5099582,5139663,5055928,3665818,0,4182757,6326366,3366417,3676548.5,4589433,0,3720614.5,4407765,0,3291691,0,3904688,0,0,5279783,3489148,0,0,5069726,4101811,4333551,0
702.8499362,59.18817798,702.8495083,702.8502085,21,3,3.614,11.74741596,13610053.7,7144687,13610054,8157474,0,0,0,0,0,9443541,0,8570909,0,0,7197533,10717175,9537202,0,0,0,9837922,9887715,0,0,7535769,8601595,0,0,3505356,7666815,0,0,9094399.667,9604611,0,9044678,0,0
702.8632581,57.96949169,702.8627968,702.8638212,111,37,6.443,10.5599975,169317600.4,98573999,146277433,147062784.3,149785860.3,158360945,147709672.3,150977235.7,153543342.3,151153105.7,141744296,137110736.7,150222631.3,140877935.7,131419444.3,150237404.7,144115941.3,148139585.7,135220977,143453547.7,136295257.7,143666405,141858819.3,143867952,130922271.3,139476247.7,139801530,140636970.3,150482238.3,141792783,142205018,145907585.3,149133535,145585963,149127252.3,143008895.3,150446364.7,136067698
